1,1,1.31855282762,0.875193308571
1,2,1.32981994546,0.947230318182
1,3,0.891361478997,0.688595523894
1,4,1.29941951074,0.899750579817
1,5,1.24396230958,0.842707570909
1,6,1.12115853524,0.782344161818
1,7,1.09573229362,0.772535333945
1,8,1.24745725146,0.93850966789
1,9,0.877140556137,0.695264879245
1,10,1.27011689461,0.901440343396
1,AVERAGE,1.16947216035,0.834357168767
2,1,0.603216821493,0.354243893578
2,2,1.05572177693,0.502588122642
2,3,1.13214392873,0.561638038532
2,4,1.04412364164,0.606715614545
2,5,1.0822088497,0.524810453571
2,6,0.956774820647,0.556630419417
2,7,1.06048625359,0.517917749057
2,8,0.913596162151,0.4937671
2,9,1.184176769,0.563714034286
2,10,0.862964846421,0.487995158491
2,AVERAGE,0.98954138703,0.517002058412
3,1,1.0840444695,0.7951162
3,2,1.17055512184,0.822574449123
3,3,1.4655876442,0.908480694737
3,4,0.971745186476,0.774014292982
3,5,1.26594975578,0.90601624386
3,6,1.45335753342,1.00870919115
3,7,1.02735629219,0.775913474336
3,8,1.48096424197,0.965587249558
3,9,1.28709890238,0.816557907965
3,10,1.19537950634,0.837617368142
3,AVERAGE,1.24020386541,0.861058707185
4,1,1.12866026147,0.73140131134
4,2,1.413963596,0.936001612371
4,3,1.06057137896,0.74956494433
4,4,1.12193744454,0.792573736082
4,5,1.27590605672,0.771949938144
4,6,1.08486023453,0.838667331959
4,7,1.5310414625,0.864580296907
4,8,1.47699377132,0.937006692784
4,9,1.04924510114,0.777138683333
4,10,1.64261938312,0.998863077083
4,AVERAGE,1.27857986903,0.839774762433
5,1,1.78865818872,1.24934189231
5,2,2.23358899165,1.6611189125
5,3,0.97634538717,0.755756381818
5,4,1.83981987496,1.238517
5,5,1.37784779988,1.2397876
5,6,1.29586123981,0.973088933333
5,7,1.40259687469,1.09340517333
5,8,2.34120034656,1.39713118333
5,9,1.15419661591,0.977748714286
5,10,0.780630834553,0.6498992875
5,AVERAGE,1.51907461539,1.12357950784
6,1,2.12777885236,1.63527458689
6,2,1.7231271984,1.34249921
6,3,2.07609622948,1.73447710154
6,4,2.03168931519,1.61472461053
6,5,1.95551919176,1.52973724906
6,6,1.89159309015,1.58185395937
6,7,2.03863485205,1.63832093143
6,8,1.51597892247,1.28577179643
6,9,2.10305931149,1.67737778667
6,10,1.97529255267,1.53614529153
6,AVERAGE,1.9438769516,1.55761825234
7,1,1.17443802483,0.887263483333
7,2,1.79633883365,1.2882174
7,3,1.00803445525,0.7731222
7,4,1.15962774034,1.08087903636
7,5,1.23376399233,0.967937571429
7,6,0.987269364237,0.64566945
7,7,1.00531555479,0.796651488889
7,8,0.935054926936,0.63806168
7,9,1.98769770825,1.38082652857
7,10,2.22922121603,1.3375706
7,AVERAGE,1.35167618166,0.979619943858
8,1,1.56774772571,1.10940412605
8,2,1.26248870171,0.881833337895
8,3,1.81032185632,1.24172986606
8,4,1.12633225738,0.898644012174
8,5,1.35766104477,0.96333508
8,6,1.1561083483,0.826507659649
8,7,1.45317027293,0.928130657143
8,8,1.54991286873,1.08775281197
8,9,1.3829117156,0.915895982759
8,10,1.44546306326,1.02769004956
8,AVERAGE,1.41121178547,0.988092358326
9,1,1.38190453492,0.948603149533
9,2,1.51950639421,1.02756922778
9,3,1.40387661148,0.918586736364
9,4,1.3368307232,0.888782362182
9,5,1.36593524253,0.931425971963
9,6,1.19658576719,0.808176022642
9,7,1.5172840836,0.992145241441
9,8,1.0374820392,0.790651877778
9,9,1.78104672925,1.114218975
9,10,1.44672414404,1.01112601852
9,AVERAGE,1.39871762696,0.94312855832
10,1,2.25754176453,1.69664875686
10,2,2.17710476026,1.589013312
10,3,2.19464865666,1.79418516
10,4,1.99110406777,1.53970733725
10,5,1.91221446697,1.47558443673
10,6,2.12341243351,1.56942082275
10,7,2.08235427605,1.6037481098
10,8,1.83730098907,1.40101051364
10,9,2.04993519323,1.57849604167
10,10,1.91013924006,1.42515884561
10,AVERAGE,2.05357558481,1.56729733363
11,1,1.67277787955,1.27789898065
11,2,1.77332167392,1.20900561481
11,3,2.33852218856,1.671221775
11,4,2.10773513711,1.63571320741
11,5,1.29583509416,1.02974448696
11,6,2.54112921996,1.80873394074
11,7,1.9343034679,1.24896305
11,8,2.02060197111,1.48748639286
11,9,2.43379984248,1.922594726
11,10,2.23364062764,1.57304516296
11,AVERAGE,2.03516671024,1.48644073374
12,1,1.68433378137,1.36261036571
12,2,1.89264675924,1.50506588235
12,3,1.65418473809,1.31547453109
12,4,1.60171495822,1.24377200525
12,5,1.83626914004,1.3724475678
12,6,1.60911979851,1.23129431508
12,7,1.47558572743,1.12901737119
