1,1,1.31206660382,0.8837921
1,2,1.36542456067,0.991743491818
1,3,0.916219655106,0.694483958407
1,4,1.24897019121,0.884944987156
1,5,1.26283370306,0.866113272727
1,6,1.14106085903,0.821828935455
1,7,1.07503249808,0.783829006422
1,8,1.28172732398,0.947945551376
1,9,0.920519040729,0.746320466038
1,10,1.27090374777,0.922787383019
1,AVERAGE,1.17947581835,0.854378915242
2,1,0.789129685288,0.60198827156
2,2,1.25872832084,0.840820489623
2,3,1.35364091851,0.793448331193
2,4,1.16864327724,0.788392778182
2,5,1.15671726472,0.700326896429
2,6,1.06454356634,0.741646499029
2,7,1.22060016978,0.799645553774
2,8,1.06579780347,0.691692135185
2,9,1.24718531873,0.803287438095
2,10,1.01541954316,0.695259609434
2,AVERAGE,1.13404058681,0.74565080025
3,1,1.10433312541,0.807597663158
3,2,1.15220237654,0.842573675439
3,3,1.44989468894,0.9665003
3,4,0.947753523868,0.755943113158
3,5,1.24763479313,0.936760118421
3,6,1.43426141263,1.00801236195
3,7,1.13081524819,0.803148997345
3,8,1.51333678745,0.997616915044
3,9,1.31689508038,0.857150263717
3,10,1.22887781053,0.901913728319
3,AVERAGE,1.25260048471,0.887721713655
4,1,1.15117165875,0.786993373196
4,2,1.44045472033,0.937396845361
4,3,1.09372592844,0.790527919588
4,4,1.228893451,0.82881368866
4,5,1.33276478187,0.846740461856
4,6,1.1285405407,0.879150416495
4,7,1.49824943541,0.914627973196
4,8,1.58154703588,0.998669727835
4,9,1.08863473362,0.848875058333
4,10,1.67686815142,1.07397797396
4,AVERAGE,1.32208504374,0.890577343848
5,1,1.94322207616,1.61126651538
5,2,2.57047775751,1.83128279375
5,3,1.26809227265,0.871449936364
5,4,1.53036432709,1.17242532222
5,5,1.67977658995,1.53690275385
5,6,1.33324153053,1.10798171667
5,7,1.4595383651,1.08177644
5,8,2.53150434841,1.55518309167
5,9,1.24388480453,1.01369879524
5,10,1.03726421011,0.83509565625
5,AVERAGE,1.6597366282,1.26170630214
6,1,2.14928945816,1.70223522787
6,2,1.77144132526,1.4108387225
6,3,2.21560192689,1.76650626769
6,4,1.9756816657,1.60375557895
6,5,2.15893855668,1.78218751132
6,6,1.90140134916,1.52455857969
