12020463, ELT2035, 0
12020463, INT2203, 0
12020463, INT3507, 8
12020463, MAT1099, 5.4
12020463, INT3111, 6.2
12020463, INT3307, 6
12020463, INT3310, 8.4
12020265, FLF1107, 10
12020265, INT3507, 6.5
12020265, INT3207, 9.5
12020265, INT3310, 10
12020265, INT3508, 9
12020274, FLF1107, 4.6
12020274, INT3507, 7.1
12020274, INT3117, 5.4
12020274, INT3111, 7.6
12020274, INT3207, 9.5
12020274, INT3508, 10
12020292, INT3115, 7.1
12020292, INT3507, 8
12020292, INT3117, 8.1
12020292, INT3209, 8.6
12020292, INT3213, 5.9
12020292, INT3403, 5.7
12020292, INT3508, 7.5
12020300, FLF1107, 10
12020300, INT3115, 7.5
12020300, INT3507, 8.1
12020300, INT3117, 8.4
12020300, INT3310, 9.1
12020324, INT3115, 8.7
12020324, INT3507, 8
12020324, INT3111, 5.7
12020324, INT3209, 1.2
12020324, INT3508, 8
12020517, INT3115, 7.1
12020517, INT3507, 6.9
12020517, INT3209, 6.2
12020517, INT3508, 8
12020353, INT3507, 5.8
12020353, INT3310, 8.4
12020353, INT3508, 9
12020354, INT3507, 7.2
12020354, INT3207, 8
12020354, INT3310, 8.8
12020354, INT3508, 10
12020366, INT3507, 7.8
12020366, INT3508, 9
12020543, INT3115, 8.8
12020543, INT3507, 8.5
12020543, INT3207, 9
12020543, INT3401, 5
12020543, INT3508, 9
12020518, INT3507, 5.6
12020518, INT3111, 8.2
12020518, INT3310, 8.6
12020518, INT3403, 8.9
12020518, INT3508, 8
12020402, INT2203, 8.1
12020402, INT3507, 6.7
12020402, INT3301, 6.1
12020402, INT3310, 10
12020402, INT3508, 10
12020008, INT3507, 8
12020008, INT3117, 8.1
12020008, INT3111, 8.2
12020008, INT3207, 8
12020008, INT3401, 8
12020008, INT3508, 9.5
12020030, INT3507, 4.7
12020030, INT3117, 6.3
12020030, INT3209, 5.8
12020030, INT3213, 8
12020030, INT3310, 4.6
12020030, INT3508, 8.5
12020055, FLF1107, 6
12020055, INT3507, 7.7
12020055, INT3207, 8.8
12020055, INT3213, 7.3
12020055, INT3307, 7.5
12020055, INT3401, 8
12020055, INT3508, 9
12020069, INT3507, 4.6
12020069, INT3207, 9.2
12020069, INT3310, 8.4
12020069, INT3401, 8
12020069, INT3508, 8
12020073, INT3507, 4.6
12020073, INT3209, 7.6
12020073, INT3310, 7.6
12020073, INT3401, 9
12020073, INT3508, 8
12020078, POL1001, 2.8
12020078, PHY1100, 0.4
12020078, ELT2035, 0
12020078, INT2207, 0
12020078, INT3507, 0
12020078, INT3310, 0
12020078, INT3508, 9.5
12020095, MAT1101, 0
12020095, INT3507, 9.4
12020095, INT3117, 6.3
12020095, INT3111, 7
12020095, INT3310, 6.2
12020095, INT3508, 8.5
12020105, INT3115, 2.4
12020105, INT3507, 8.2
12020105, INT3117, 7.8
12020105, INT3207, 8.6
12020105, INT3213, 8.7
12020105, INT3403, 0
12020105, INT3508, 0
12020121, FLF1107, 4.3
12020121, INT3115, 8.5
12020121, INT3507, 8
12020121, INT3207, 8.8
12020121, INT3209, 8.6
12020121, INT3508, 10
12020124, ELT2035, 4
12020124, INT3115, 7
12020124, INT3507, 7.3
12020124, INT3207, 8.7
12020124, INT3209, 8.8
12020124, INT3508, 8
12020138, INT3507, 5.9
12020138, INT3303, 7.5
12020138, INT3310, 8
12020138, INT3401, 8
12020138, INT3508, 8.5
12020140, FLF1107, 5.1
12020140, MAT1093, 3.9
12020140, INT3111, 7.9
12020140, INT3207, 8.6
12020140, INT3310, 7.1
12020140, INT3508, 9.5
12020149, INT3507, 7.8
12020149, INT3117, 8.8
12020149, INT3111, 7
12020149, INT3213, 8.7
12020149, INT3508, 8.5
12020151, POL1001, 4.7
12020151, INT2203, 0
12020151, ELT2029, 0
12020151, INT2205, 1.8
12020151, INT2207, 0
12020151, INT2208, 0
12020151, INT2202, 0
12020151, INT3213, 3.1
12020459, INT3507, 6
12020459, INT3111, 8.7
12020459, INT3209, 9
12020459, INT3403, 7.8
12020459, INT3508, 9
12020187, INT3507, 7.5
12020187, INT3207, 8.7
12020187, INT3209, 8.2
12020187, INT3301, 6.6
12020187, INT3508, 9
12020191, INT3507, 7.9
12020191, INT3111, 7.4
12020191, INT3207, 8
12020191, INT3209, 7.6
