12020013, MAT1095, 8
12020013, INT2209, 4.3
12020013, INT2207, 5
12020013, INT2208, 5.9
12020013, INT3202, 6
12020013, INT3110, 3.4
12020023, INT2204, 6.6
12020023, INT3202, 7.8
12020023, INT3110, 6.1
12020023, INT3306, 5.3
12020023, INT3106, 7.4
12020023, INT3206, 6
12020026, MAT1095, 6
12020026, INT2206, 6.7
12020026, INT2209, 6.1
12020026, INT2202, 3.4
12020026, INT3115, 6.7
12020026, INT3106, 6.4
12020026, INT3207, 8.3
12020036, MAT1095, 4.3
12020036, ELT2035, 0
12020036, INT2206, 0
12020036, INT2209, 0
12020036, INT2208, 0.4
12020036, INT2202, 0
12020036, INT3202, 0
12020053, INT3202, 9.4
12020053, INT3110, 8.5
12020053, INT3306, 6.7
12020053, INT3106, 8.6
12020053, INT3206, 7.2
12020999, POL1001, 6.6
12020999, INT3115, 6.7
12020999, INT3106, 7.2
12020999, INT3206, 7
12020456, INT2202, 9.6
12020456, INT3202, 8.2
12020456, INT3306, 8.2
12020456, INT3207, 8.5
12020068, INT3202, 7.8
12020068, INT3110, 2.4
12020068, INT3306, 6.8
12020068, INT3207, 8.3
12020085, INT2206, 7.1
12020085, INT3202, 7.6
12020085, INT3110, 2.6
12020085, INT3306, 6.9
12020085, INT3106, 6.5
12020086, INT2204, 7.5
12020086, INT3202, 6.8
12020086, INT3110, 5.4
12020086, INT3306, 4.3
12020086, INT3206, 3.2
12020086, INT3207, 8.6
12020637, POL1001, 0
12020637, INT3202, 0
12020637, INT3110, 0
12020637, INT3306, 0
12020637, INT3106, 0
12020637, INT3207, 8.3
12020090, INT3202, 9.4
12020090, INT3110, 8
12020090, INT3306, 8.6
12020090, INT3206, 7.8
12020093, HIS1002, 7.4
12020093, INT3202, 8.3
12020093, INT3110, 6.6
12020093, INT3306, 8.5
12020093, INT3206, 7.2
12020103, INT2206, 4.2
12020103, INT3202, 7.2
12020103, INT3110, 7
12020103, INT3306, 7.5
12020103, INT3206, 7.2
12020109, HIS1002, 7.6
12020109, MAT1095, 4
12020109, INT2206, 5.5
12020109, INT2209, 6.8
12020109, INT2208, 8.7
12020109, INT2202, 3.2
12020109, INT3202, 7
12020118, INT3202, 8.4
12020118, INT3110, 5.2
12020118, INT3306, 6.1
12020118, INT3115, 6.4
12020112, INT1006, 9.4
12020112, INT2209, 7.4
12020112, INT3202, 8.2
12020112, INT3110, 2.6
12020112, INT3306, 6.3
12020112, INT3106, 4.6
12020112, INT3206, 6
12020112, INT3207, 8.2
12020136, HIS1002, 7.6
12020136, MAT1094, 8
12020136, INT3202, 8.7
12020136, INT3110, 6
12020136, INT3306, 6.8
12020136, INT3206, 7
12020137, HIS1002, 8.1
12020137, MAT1093, 8.3
12020137, INT3202, 9.4
12020137, INT3110, 7.6
12020137, INT3306, 6.1
12020137, INT3206, 7.2
12020496, INT3202, 6.8
12020496, INT3110, 7
12020496, INT3106, 5.6
12020496, INT3207, 8.6
12020496, INT3404, 3.4
12020157, INT1050, 5.8
12020157, INT2204, 8.2
12020157, INT2205, 5.4
12020157, INT2206, 6.7
12020157, INT3202, 8
12020157, INT3110, 7.1
12020157, INT3306, 6.4
12020157, INT3106, 6.6
12020159, INT2206, 7.3
12020159, INT3202, 7.8
12020159, INT3110, 6.3
12020159, INT3306, 4.9
12020159, INT3115, 8.3
12020160, INT2206, 5.1
12020160, INT2207, 4.6
12020160, INT3202, 6.6
12020160, INT3110, 3.4
12020160, INT3306, 5.3
12020160, INT3115, 8.2
12020160, INT3106, 5.5
12020180, INT2206, 6.1
12020180, INT3202, 8.6
12020180, INT3306, 3
12020180, INT3115, 8.4
12020180, INT3206, 6.5
12020169, MAT1101, 4.6
12020169, INT3202, 6.4
12020169, INT3110, 5.4
12020169, INT3306, 6.3
12020170, INT2206, 4.6
12020170, INT2209, 4.3
12020170, INT3202, 7.4
12020170, INT3110, 4
12020170, INT3306, 0
12020170, INT3115, 8.1
12020176, INT2206, 7.1
12020176, INT3202, 9
12020176, INT3110, 8.3
12020176, INT3306, 4.8
12020176, INT3106, 4.7
12020176, INT3207, 8.8
12020206, HIS1002, 6.5
12020206, INT2204, 4.1
12020206, INT2206, 7.8
