11020201, FLF1107, 7
11020201, MAT1094, 5.8
11020201, ELT2035, 6
11020201, INT3202, 8
11020201, INT3110, 5.5
11020201, INT3306, 8.1
11020201, INT3115, 7.8
11020201, INT3206, 6
11020201, INT3207, 8.5
11020234, MAT1093, 0
11020234, MAT1094, 3
11020234, MAT1095, 0.8
11020234, PHY1100, 0
11020234, INT1050, 0
11020234, INT2209, 0
11020234, INT2207, 0
11020234, MAT1099, 0
11020287, MAT1095, 3.9
11020287, INT2205, 6
11020287, INT2206, 7.1
11020287, INT3306, 7.7
11020287, INT3115, 6.2
11020287, INT3206, 7.2
11020026, POL1001, 8.4
11020026, HIS1002, 5.1
11020026, INT1050, 6.7
11020026, INT2206, 6
11020026, INT2209, 3
11020026, INT2202, 5.6
11020002, FLF1107, 8.6
11020002, ELT2035, 8.5
11020002, INT3306, 7
11020002, INT4050, 9
11020002, INT3405, 6.6
11020411, INT3301, 10
11020411, INT4050, 8.2
11020013, INT4050, 8.8
11020023, INT1050, 6.1
11020023, INT2206, 5.2
11020023, INT2208, 6.9
11020023, INT3506, 9
11020023, INT3509, 7.5
11020029, FLF1107, 7.2
11020029, INT4050, 9.1
11020046, INT3507, 8
11020046, INT3310, 8.8
11020046, INT4050, 8.1
11020053, FLF1107, 6.6
11020053, MAT1095, 6.2
11020053, INT4050, 9.1
11020066, FLF1107, 8.2
11020066, INT3202, 6.9
11020066, INT3110, 5.2
11020066, INT3207, 8.5
11020066, INT3301, 8.5
11020071, FLF1107, 7.4
11020071, INT3207, 6.8
11020071, INT3310, 8.6
11020079, FLF1107, 7
11020079, INT4050, 8.2
11020083, INT4050, 8
11020087, FLF1107, 5.8
11020087, INT3306, 1.5
11020087, INT3301, 9
11020093, INT4050, 0
11020100, INT3207, 8.5
11020100, INT3301, 7
11020100, INT3505, 0
11020100, INT3506, 9.3
11020100, INT3509, 7
11020111, FLF1107, 8.4
11020111, INT4050, 8.7
11020144, INT3506, 8
11020144, INT3509, 8
11020153, FLF1107, 7.2
11020153, INT4050, 9
11020158, FLF1107, 7.8
11020158, INT3115, 5.1
11020158, INT3206, 2.8
11020158, INT3207, 9.3
11020158, INT3310, 8
11020158, INT3505, 0
11020158, INT3506, 9
11020158, INT3509, 8
11020165, FLF1107, 7.5
11020165, INT3115, 7.6
11020165, INT3206, 5.2
11020165, INT3207, 1
11020165, INT3506, 7.3
11020165, INT3509, 7.5
11020173, INT3115, 7.6
11020173, INT3206, 6.4
11020173, INT3506, 8
11020173, INT3509, 6.5
11020176, FLF1107, 7.8
11020176, MAT1095, 4
11020176, INT2203, 6
11020176, INT2204, 5.5
11020176, INT3110, 5.1
11020176, INT3506, 7
11020176, INT3509, 3
11020180, FLF1107, 7.4
11020180, INT3106, 5.7
11020180, INT3301, 10
11020180, INT4050, 8.3
11020188, INT4050, 8.4
11020196, FLF1106, 4.8
11020196, INT2203, 8.1
11020196, INT2204, 0
11020196, INT3306, 5
11020196, INT3506, 7.8
11020196, INT3509, 0
11020208, INT3110, 7.1
11020208, INT3207, 0.8
11020208, INT3506, 8.3
11020420, INT3115, 5.3
11020420, INT3206, 6.6
11020420, INT4050, 8.7
11020218, INT4050, 9.2
11020225, MAT1094, 0
11020225, INT2206, 0
11020225, INT2207, 0
11020225, INT3202, 0
11020225, INT3306, 0
11020231, INT3505, 7
11020231, INT4050, 8.2
11020233, INT3506, 7
11020233, INT3509, 7
11020424, PHI1005, 0
11020424, INT3306, 6.4
11020424, INT3207, 8.4
11020424, INT3506, 8
11020424, INT3509, 7
11020240, INT4050, 8.3
11020238, INT3506, 8
11020238, INT3509, 7.5
11020248, INT3506, 9
11020248, INT3509, 8
11020263, MAT1094, 0
11020263, INT2206, 2
11020263, INT2209, 0
11020514, FLF1107, 6.3
11020514, MAT1095, 5.5
11020514, INT2207, 5.9
11020514, INT3202, 7.2
11020514, INT3110, 5.6
11020514, INT3115, 4.5
11020514, MAT1100, 6.3
11020514, INT3206, 5.8
11020514, INT3506, 8
11020514, INT3509, 8
11020284, INT2202, 7.1
11020284, INT3207, 6.4
11020430, FLF1107, 7.1
11020430, INT2203, 6.9
11020430, INT3202, 5.4
11020430, INT3110, 5.4
11020430, INT3310, 5.2
11020430, INT3506, 8
11020430, INT3509, 5.5
11020518, FLF1107, 7.5
11020518, INT4050, 8.2
11020298, FLF1107, 7.3
11020298, INT4050, 8
11020441, INT1006, 4.3
11020441, INT2203, 5
11020441, INT2206, 6.1
11020441, INT3202, 6.8
11020441, INT3110, 4
11020441, MAT1100, 5.5
11020441, INT3506, 8.1
11020441, INT3403, 5.6
11020441, INT3509, 0
11020318, MAT1093, 2.8
11020318, MAT1095, 0
11020318, PHY1103, 9
11020318, INT3110, 5.8
11020318, INT3506, 8
11020318, INT3509, 9
11020331, FLF1107, 7.8
11020331, INT4050, 7.8
11020333, INT2207, 4.8
11020333, INT3310, 7.6
11020333, INT3506, 8
11020333, INT3509, 8
11020339, FLF1107, 7.2
11020339, INT3306, 5.8
11020339, INT3207, 5
11020339, INT3310, 8.8
11020345, INT2203, 7.4
11020345, INT1050, 8.2
11020345, INT3207, 6.7
11020345, INT4050, 7.9
11020349, FLF1107, 7.5
11020349, INT3505, 6.3
11020349, INT4050, 7.5
11020354, INT4050, 9
11020356, HIS1002, 7.3
11020356, FLF1107, 7.2
11020356, INT2207, 7.7
11020356, INT3306, 6.2
11020356, INT3301, 10
11020356, INT3506, 8.3
11020356, INT3509, 9
11020359, INT4050, 8.5
11020436, FLF1107, 6.7
11020436, MAT1094, 6.7
11020436, INT3306, 5.2
11020436, INT3506, 8.3
11020436, INT4050, 8
11020363, HIS1002, 0
11020363, MAT1094, 0
11020363, MAT1095, 0
11020363, INT3110, 0
11020363, INT3506, 7.3
11020363, INT3509, 0
11020378, FLF1107, 7.1
11020378, INT4050, 8.3
11020373, FLF1107, 6.4
11020373, MAT1095, 8.7
11020373, INT2207, 7.3
11020373, INT3202, 6.2
11020373, INT3110, 7.9
11020373, INT3306, 6.1
11020373, INT3506, 9
11020373, INT3509, 6
11020393, HIS1002, 7.1
11020393, FLF1107, 6.8
11020393, INT2206, 1.8
11020393, INT3207, 8.6
11020393, INT3301, 8
11020393, INT3310, 10
11020393, INT3506, 8
11020393, INT3509, 6.5
11020396, INT3202, 7.4
11020396, INT3306, 9.1
11020396, INT3301, 9.5
11020396, INT3310, 4
11020396, INT3505, 4.5
11020396, INT3506, 8.3
11020396, INT3509, 6
11020407, FLF1107, 6.1
11020407, MAT1101, 6.4
11020407, INT2206, 7.2
11020407, INT2202, 5.1
11020407, INT3202, 4.2
11020407, INT3306, 5.3
11020407, INT3115, 7.3
11020407, INT3310, 10
11020407, INT3509, 7.5
11020039, INT4050, 9.3
11020061, INT4050, 7.2
11020337, INT4050, 9
11020402, INT4050, 8.8
11020016, FLF1107, 6.5
11020016, INT3306, 7.3
11020016, INT3106, 6.4
11020016, INT3207, 8.6
11020016, INT4050, 8.7
11020025, FLF1107, 6.3
11020025, MAT1095, 0
11020025, INT3110, 0
11020025, INT3505, 0
11020025, INT3506, 7
11020025, INT3509, 0
11020035, FLF1107, 6.6
11020035, INT3505, 6.5
11020035, INT4050, 9.3
11020048, FLF1107, 7.1
11020048, INT3306, 4.6
11020048, INT3207, 7.5
11020048, INT3505, 7.1
11020048, INT3509, 8.5
11020058, INT3106, 6.7
11020058, INT3206, 5
11020058, INT3505, 6.1
11020062, INT2203, 8.4
11020062, INT4050, 8.3
11020068, POL1001, 7
11020068, ELT2035, 6
11020068, INT2202, 5.9
11020068, INT3202, 6.4
11020068, INT3110, 5
11020068, INT3306, 8.4
11020072, INT2209, 7.1
11020072, INT2208, 6.6
11020072, INT3506, 8
11020072, INT4050, 8.7
11020080, FLF1107, 7.6
11020080, INT3110, 3.3
11020080, INT3115, 6.8
11020080, MAT1099, 0
11020080, INT3301, 8
11020094, INT4050, 8.8
11020104, INT4050, 7.7
11020511, FLF1107, 8
11020511, PHY1100, 9
11020511, ELT2035, 7
11020511, INT2203, 5.4
11020511, INT1050, 5.1
11020511, INT2204, 5.3
11020511, INT3306, 4.4
11020511, INT3115, 8.1
11020511, INT3207, 9
11020511, INT3301, 10
11020511, INT3310, 4.4
11020511, INT3505, 5
11020511, INT3509, 8
11020114, FLF1107, 8.6
11020114, INT3115, 7.9
11020114, INT3301, 10
11020114, INT3505, 4.6
11020114, INT3506, 9
11020114, INT3403, 5.3
11020114, INT4050, 8.4
11020120, FLF1107, 6.6
11020120, MAT1101, 6.8
11020120, INT3306, 7.7
11020120, INT3310, 10
11020118, INT2203, 0
11020118, INT2209, 0
11020118, INT3202, 0
11020118, INT3306, 0
11020118, MAT1099, 0
11020122, PHI1005, 5.6
11020122, HIS1002, 7.3
11020122, FLF1107, 7.1
11020122, INT3301, 10
11020122, INT3506, 9
11020122, INT3509, 6.5
11020127, FLF1107, 5.7
11020127, INT3306, 6.3
11020127, INT3507, 7
11020127, INT3506, 8.2
11020127, INT3509, 6.5
11020133, INT3505, 8.1
11020133, INT4050, 9.1
11020145, MAT1095, 4.7
11020145, ELT2035, 4.8
11020145, INT1050, 3
11020145, INT2206, 5
11020145, INT3110, 6.2
11020145, INT3115, 6.5
11020145, INT3509, 8
11020137, FLF1107, 7.6
11020137, INT4050, 8.3
11020141, INT3505, 0
11020141, INT3506, 9
11020141, INT3509, 6
11020157, ELT2035, 6.3
11020157, MAT1101, 1.6
11020157, INT2206, 7.6
11020157, INT2207, 4.3
11020157, INT3202, 5.2
11020157, INT3115, 5.6
11020157, INT3301, 8
11020157, INT3506, 9
11020157, INT3509, 8
11020160, FLF1107, 6.7
11020160, INT4050, 8.4
11020171, INT3110, 6.6
11020171, INT3301, 10
11020171, INT3505, 7.5
11020171, INT3509, 8.5
11020175, INT3306, 7.7
11020175, INT4050, 8.5
11020175, INT3405, 5.6
11020182, HIS1002, 4.2
11020182, ELT2035, 7.5
11020182, INT1050, 0
11020182, INT2209, 3
11020182, INT3306, 1.6
11020182, MAT1100, 4
11020192, INT4050, 8.6
11020221, INT3301, 10
11020221, INT3505, 5.2
11020227, FLF1107, 6.3
11020227, INT3306, 5.2
11020227, INT3310, 6.2
11020227, INT3404, 0
11020229, POL1001, 0
11020229, INT1050, 0
11020229, INT2207, 1.2
11020229, INT3110, 0
11020229, INT3306, 0
11020229, INT3115, 0
11020229, MAT1100, 2.2
11020229, INT3106, 0
11020229, INT3207, 1.7
11020422, INT2206, 3.3
11020422, INT4050, 8.2
11020235, HIS1002, 0
11020235, INT2209, 0
11020235, INT3506, 6.8
11020235, INT4050, 0
11020239, FLF1107, 5.3
11020239, INT3207, 8.3
11020239, INT3301, 10
11020239, INT3506, 8.8
11020239, INT3509, 6.5
