1,1,1.33544461895,0.877930190476
1,2,1.38794241192,0.986470885185
1,3,0.945403402469,0.733654562832
1,4,1.2716552419,0.894464093458
1,5,1.31570074959,0.886535769231
1,6,1.15975873263,0.819803374545
1,7,1.11032092219,0.777545840741
1,8,1.25909409266,0.947764037037
1,9,0.958356659678,0.765552630189
1,10,1.26871207987,0.912870366038
1,AVERAGE,1.20123889119,0.860259174973
2,1,1.08805038534,0.861474792661
2,2,1.5428384897,1.15907312453
2,3,1.67236125267,1.08827797757
2,4,1.2821860073,0.952197509091
2,5,1.36262182594,0.869663569524
2,6,1.39082783563,0.931578652427
2,7,1.52289910635,1.08985154717
2,8,1.32273370974,0.981824296296
2,9,1.39192147383,0.962241660952
2,10,1.32416845168,0.931288175238
2,AVERAGE,1.39006085382,0.982747130546
3,1,1.16210921951,0.849194192982
3,2,1.20116519505,0.869049831579
3,3,1.4556064682,0.896044617544
3,4,1.03334041073,0.826010898246
3,5,1.31828101034,0.958121698246
3,6,1.45175064193,1.01081535221
3,7,1.2105388815,0.838175224779
3,8,1.51558437225,0.975304095575
3,9,1.39648720819,0.938261557522
3,10,1.25290008285,0.875271348673
3,AVERAGE,1.29977634906,0.903624881736
4,1,1.20676929549,0.802026597938
4,2,1.59647443838,1.01746174845
4,3,1.12775653812,0.802393707216
4,4,1.26675832654,0.828461810309
4,5,1.41048367248,0.860950053608
4,6,1.20362073383,0.888920515464
4,7,1.60503147259,0.89670588866
4,8,1.62826925562,0.984316016495
4,9,1.12405876003,0.835644320833
4,10,1.67999682084,1.045076975
4,AVERAGE,1.38492193139,0.896195763397
5,1,2.05515719517,1.64210655385
5,2,3.03177219024,2.35503286154
5,3,1.38328244719,1.04085810909
5,4,2.05903100313,1.4481559
5,5,1.63056176282,1.42662766154
5,6,1.64632839379,1.40108782222
5,7,1.43464106347,1.08282455385
5,8,2.23585651806,1.4533134
5,9,1.19264134304,0.958195333333
5,10,1.0105339958,0.835964925
5,AVERAGE,1.76798059127,1.36441671204
6,1,2.24147864348,1.75391869508
6,2,2.31773401336,1.77228026415
6,3,2.64715994099,2.07663775686
6,4,2.29380803458,1.77116897778
6,5,2.49665149654,1.93504073962
6,6,2.13546669339,1.73268703125
6,7,2.31911348339,1.7533821377
6,8,1.58323423932,1.33904177857
6,9,2.337963643,1.83952016667
6,10,2.10188630986,1.70512871186
6,AVERAGE,2.24744964979,1.76788062595
7,1,1.34795439245,1.0208278
7,2,2.45349562554,2.1643384
7,3,1.14662777007,0.8788056
7,4,1.47506106289,1.00767352727
7,5,1.30919577147,0.991542430769
7,6,1.21699484964,0.72808085
7,7,1.22051156477,1.05479346667
7,8,1.30927301308,1.20434342222
7,9,1.90438969328,1.24274325714
7,10,2.42752200659,1.4308308
7,AVERAGE,1.58110257498,1.17239795541
8,1,1.73290298109,1.24349016491
8,2,1.34431046296,0.966348472982
8,3,2.14740840771,1.48555045138
8,4,1.27124534507,1.016034225
