Semester,Score,Score Range
1.2010-2011,4.4,0to5
1.2010-2011,7,5to8
1.2010-2011,8.5,8to10
1.2010-2011,6.9,5to8
1.2010-2011,9.5,8to10
1.2010-2011,4.1,0to5
1.2010-2011,8.4,8to10
1.2010-2011,2.1,0to5
1.2010-2011,8.1,8to10
1.2010-2011,6.4,5to8
1.2010-2011,9.6,8to10
1.2010-2011,8.6,8to10
1.2010-2011,7.9,5to8
1.2010-2011,6.5,5to8
1.2010-2011,8.4,8to10
1.2010-2011,9.1,8to10
1.2010-2011,5.4,5to8
1.2010-2011,4.1,0to5
1.2010-2011,8.3,8to10
1.2010-2011,3.8,0to5
1.2010-2011,4.6,0to5
1.2010-2011,5.1,5to8
1.2010-2011,7.9,5to8
1.2010-2011,6.4,5to8
1.2010-2011,1.3,0to5
1.2010-2011,4.4,0to5
1.2010-2011,8.3,8to10
1.2010-2011,8.1,8to10
1.2010-2011,5.9,5to8
1.2010-2011,3.3,0to5
1.2010-2011,9,8to10
1.2010-2011,6.1,5to8
1.2010-2011,8.5,8to10
1.2010-2011,6.3,5to8
1.2010-2011,0.8,0to5
1.2010-2011,6.8,5to8
1.2010-2011,9.5,8to10
1.2010-2011,7.5,5to8
1.2010-2011,1.6,0to5
1.2010-2011,1.3,0to5
2.2010-2011,5.7,5to8
1.2010-2011,2.8,0to5
2.2010-2011,6.1,5to8
1.2010-2011,5.1,5to8
1.2010-2011,3.8,0to5
1.2010-2011,8.5,8to10
1.2010-2011,5.4,5to8
1.2010-2011,3,0to5
1.2010-2011,7.5,5to8
1.2010-2011,3.8,0to5
1.2010-2011,10,8to10
1.2010-2011,4.3,0to5
1.2010-2011,4.5,0to5
1.2010-2011,8.5,8to10
1.2010-2011,1.9,0to5
1.2010-2011,9.6,8to10
1.2010-2011,8.3,8to10
1.2010-2011,4,0to5
1.2010-2011,4,0to5
1.2010-2011,6.3,5to8
1.2010-2011,4.1,0to5
1.2010-2011,8.4,8to10
1.2010-2011,4.4,0to5
1.2010-2011,3.9,0to5
1.2010-2011,1.9,0to5
2.2010-2011,6.2,5to8
1.2010-2011,1.5,0to5
2.2010-2011,6.4,5to8
1.2010-2011,7.5,5to8
1.2010-2011,9.6,8to10
1.2010-2011,7.1,5to8
1.2010-2011,2,0to5
1.2010-2011,6.6,5to8
1.2010-2011,6.5,5to8
1.2010-2011,7,5to8
1.2010-2011,4.4,0to5
1.2010-2011,7.8,5to8
1.2010-2011,8.9,8to10
1.2010-2011,6,5to8
1.2010-2011,1.4,0to5
1.2010-2011,7.5,5to8
1.2010-2011,6.3,5to8
1.2010-2011,2.3,0to5
1.2010-2011,7.8,5to8
1.2010-2011,7.4,5to8
1.2010-2011,9.4,8to10
1.2010-2011,2.6,0to5
1.2010-2011,8.1,8to10
1.2010-2011,6.1,5to8
1.2010-2011,7,5to8
1.2010-2011,6.6,5to8
1.2010-2011,7.9,5to8
1.2010-2011,8.8,8to10
1.2010-2011,3.9,0to5
1.2010-2011,9.5,8to10
1.2010-2011,4.4,0to5
1.2010-2011,8.6,8to10
1.2010-2011,8.5,8to10
1.2010-2011,4.4,0to5
1.2010-2011,6.6,5to8
1.2010-2011,5.5,5to8
1.2010-2011,8,8to10
1.2010-2011,8.1,8to10
1.2010-2011,1.1,0to5
1.2010-2011,4,0to5
1.2010-2011,9.1,8to10
1.2010-2011,9.9,8to10
1.2010-2011,2,0to5
1.2010-2011,3.4,0to5
2.2010-2011,8,8to10
1.2010-2011,7.5,5to8
